City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
130,Tazovsky,67.4715,78.7162,8.180000000000007,61,96,4.65,RU,1719658448
131,Faya-Largeau,17.9257,19.10428,39.05000000000001,18,100,2.52,TD,1719658449
132,Rémire-Montjoly,4.91667,-52.26667,25.010000000000048,100,0,0.51,GF,1719658451
133,Cabo San Lucas,22.89088,-109.91238,25.920000000000016,67,48,5.36,MX,1719658452
134,Avarua,-21.2075,-159.77545,25.02000000000004,88,75,7.2,CK,1719658453
135,Sitka,57.05315,-135.33088,13.939999999999998,82,100,0.0,US,1719657874
136,Acajutla,13.59278,-89.8275,25.150000000000034,86,100,1.26,SV,1719658455
137,Gadzhiyevo,69.25506,33.33616,14.410000000000025,84,33,5.28,RU,1719658456
138,Fort Bragg,39.44572,-123.80529,13.990000000000009,90,0,4.05,US,1719658458
139,Mari-Turek,56.78946,49.62349,19.25,47,8,6.81,RU,1719658459
140,Nemuro,43.32361,145.575,13.830000000000041,100,61,4.1,JP,1719658460
141,Beloha,-25.3,44.96667,24.04000000000002,33,0,3.78,MG,1719658461
142,Porto Novo,17.01969,-25.06471,24.920000000000016,63,21,4.72,CV,1719658462
143,Orange Cove,36.62439,-119.31373,22.810000000000002,54,0,0.0,US,1719658464
144,Borgo,42.55488,9.42636,26.140000000000043,76,0,4.12,FR,1719658465
145,Vigan,17.58472,120.38917,31.650000000000034,80,53,1.86,PH,1719658466
146,Harstad,68.79833,16.54165,21.060000000000002,85,60,6.96,NO,1719658467
147,Kumul,42.83393,93.50601,30.82000000000005,22,75,9.88,CN,1719658468
148,Türkmenbaşy,40.02216,52.95517,32.420000000000016,23,20,5.14,TM,1719658470
149,Praia da Vitória,38.73333,-27.06667,24.210000000000036,94,75,5.15,PT,1719658471
150,Greymouth,-42.46667,171.2,7.660000000000025,90,51,1.86,NZ,1719658472
151,New Norfolk,-42.78261,147.0587,8.939999999999998,88,100,4.52,AU,1719658473
152,Kerman,30.28321,57.07879,37.920000000000016,16,40,3.09,IR,1719658474
153,College,64.85694,-147.80278,16.060000000000002,72,75,1.54,US,1719658476
154,Burnett Heads,-24.81476,152.46257,19.58000000000004,95,0,3.23,AU,1719658477
155,Egersund,58.45133,5.9997,16.879999999999995,72,23,5.82,NO,1719658478
156,Yuzhno-Kurilsk,44.02734,145.86146,13.28000000000003,99,81,2.26,RU,1719658479
157,Inhambane,-23.865,35.38333,22.05000000000001,73,75,3.13,MZ,1719658480
158,Belyy Yar,58.44472,85.0425,32.93000000000001,35,6,2.69,RU,1719658483
159,Masterton,-40.95972,175.6575,6.720000000000027,94,45,1.25,NZ,1719658484
160,Ketchikan,55.3418,-131.64757,11.879999999999995,93,0,0.0,US,1719658485
161,Khor'fakkan,25.33132,56.34199,36.0,49,100,3.84,AE,1719658486
162,Shingū,33.73333,135.98333,24.370000000000005,86,100,3.2,JP,1719658487
163,Ancud,-41.8707,-73.81622,5.760000000000048,83,100,2.29,CL,1719658489
164,Ust'-Ilimsk,58.00056,102.66194,33.110000000000014,26,85,2.18,RU,1719658490
165,Wimmelburg,51.52754,11.54835,29.450000000000045,58,86,2.69,DE,1719658491
